Data,FechAjust,Var,FechHist,AbertAjust,MinAjust,MedAjust,MaxAjust,Vol,Neg,Fator,Tipo
2014-12-03,10.4013552483,0.382165605,15.76,10.4343544707,10.3419566449,10.4145549366,10.5465518306,115.537489,17953.0,1.0,ON
2014-12-04,10.3683560248,-0.3172588832,15.71,10.4607538495,10.2165595956,10.3419566449,10.5069527624,149.329216,18240.0,1.0,ON
2014-12-05,10.5597515211,1.8459579883,16.0,10.427754626,10.3287569555,10.4805533836,10.5795510541,143.81501,21048.0,1.0,ON
2014-12-08,10.3947554036,-1.5624999998,15.75,10.5531516753,10.3287569555,10.4013552472,10.5663513647,165.35949,19719.0,1.0,ON
2014-12-09,10.3485564907,-0.4444444443,15.68,10.361756179,10.1109620804,10.2627585085,10.4409543154,192.073718,21396.0,1.0,ON
2014-12-10,10.4277546271,0.7653061223,15.8,10.3419566449,10.2759581979,10.3947554025,10.4805533836,124.038456,14942.0,1.0,ON
2014-12-11,10.5531516764,1.2025316454,15.99,10.4409543154,10.2891578873,10.493753073,10.5795510541,239.905001,16090.0,1.0,ON
2014-12-12,10.2297592861,-3.0644152592,15.5,10.427754626,10.229759285,10.3089574214,10.5201524518,208.372363,27305.0,1.0,ON
2014-12-15,10.1835603732,-0.4516129031,15.43,10.3089574214,9.89976705,10.1769605274,10.427754626,226.789871,35886.0,1.0,ON
2014-12-16,10.1967600626,0.1296176279,15.45,10.0449636334,10.031763944,10.2429589744,10.5531516753,247.953363,37688.0,1.0,ON
2014-12-17,10.4409543165,2.3948220062,15.82,10.295757732,10.163760838,10.4145549366,10.5531516753,375.963923,40093.0,1.0,ON
2014-12-18,10.4409543165,0.0,15.82,10.4871532283,10.361756179,10.4871532283,10.6059504329,162.741158,21809.0,1.0,ON
2014-12-19,10.5267522976,0.8217446269,15.95,10.5861508988,10.4343544707,10.5201524518,10.5993505882,156.884617,23220.0,1.0,ON
2014-12-22,10.7907460856,2.5078369903,16.35,10.55975152,10.4871532283,10.6785487246,10.7907460845,108.417225,20626.0,1.0,ON
2014-12-23,10.8039457751,0.1223241599,16.37,10.7247476375,10.6455495011,10.757746861,10.823745308,93.858843,15440.0,1.0,ON
2014-12-24,,,,,,,,,,,
2014-12-26,10.7049481045,-0.9163103245,16.22,10.757746861,10.691748414,10.757746861,10.8831439103,65.93001,8451.0,1.0,ON
2014-12-29,10.8039457751,0.9247842178,16.37,10.6983482587,10.6521493458,10.8303451527,10.9425425126,82.235477,13339.0,1.0,ON
2014-12-30,10.7907460856,-0.1221747107,16.35,10.8567445315,10.7445471716,10.823745308,10.9425425126,153.317711,14177.0,1.0,ON
2014-12-31,,,,,,,,,,,
2015-01-02,10.6510385223,-1.2946979031,16.01,10.7375241563,10.4913727352,10.6976077097,11.0169392831,303.458109,21435.0,1.0,ON  EJ
2015-01-05,10.4181925833,-2.1861336668,15.66,10.5845111107,10.3383596896,10.4115398418,10.6244275574,211.970456,25827.0,1.0,ON  EJ
2015-01-06,10.7175659334,2.8735632184,16.11,10.4647617707,10.3516651718,10.6510385219,10.7907460852,290.734899,21862.0,1.0,ON  EJ
2015-01-07,10.9836755779,2.4829298569,16.51,10.8705789786,10.7375241563,10.9770228364,11.1233831409,325.623911,31194.0,1.0,ON  EJ
2015-01-08,11.027840473,0.4020957719,16.48,10.9943822183,10.8806241552,11.034532123,11.1616734876,146.047789,15623.0,1.0,ON  EJ
2015-01-09,11.0211488223,-0.0606796109,16.47,11.0211488214,10.9073907583,11.0412237738,11.1415985353,177.14349,21990.0,1.0,ON  EJ
2015-01-12,11.2285899962,1.8822100785,16.78,11.0746820276,10.9809989168,11.1616734876,11.2553565985,185.648607,22571.0,1.0,ON  EJ
2015-01-13,11.1884400916,-0.3575685336,16.72,11.1750567892,11.1482901861,11.2486649477,11.3691146616,320.325177,21339.0,1.0,ON  EJ
2015-01-14,11.1549818377,-0.2990430625,16.67,11.0612987261,11.0612987261,11.1415985353,11.2352816461,152.909457,17495.0,1.0,ON  EJ
2015-01-15,11.1616734885,0.0599880026,16.68,11.1683651384,11.1148319322,11.2085150431,11.3691146616,208.939763,17375.0,1.0,ON  EJ
2015-01-16,11.3088898055,1.3189448441,16.9,11.2018233923,11.1683651384,11.3155814554,11.3758063124,152.668067,23255.0,1.0,ON  EJ
2015-01-19,11.1349068854,-1.5384615385,16.64,11.2486649477,11.0679903768,11.18174844,11.3088898046,102.427,11482.0,1.0,ON  EJ
2015-01-20,11.2955065039,1.4423076919,16.88,11.2285899954,11.1683651384,11.2754315508,11.3423480585,116.857409,15015.0,1.0,ON
2015-01-21,11.4427228209,1.3033175355,17.1,11.3423480585,11.2687399,11.415956217,11.5096393278,158.330041,21585.0,1.0,ON
2015-01-22,11.5230226302,0.7017543862,17.22,11.5096393278,11.3624230108,11.5163309786,11.6434723432,188.67349,24154.0,1.0,ON
2015-01-23,11.4427228209,-0.6968641117,17.1,11.4092645662,11.3691146616,11.4226478678,11.5163309786,122.013815,16426.0,1.0,ON
2015-01-26,11.3891896147,-0.4678362574,17.02,11.2955065031,11.2486649477,11.3691146616,11.4561061216,122.256351,16170.0,1.0,ON
2015-01-27,11.3423480593,-0.411280846,16.95,11.2888148523,11.2218983446,11.3289647569,11.3958812647,166.187804,21096.0,1.0,ON
2015-01-28,11.4494144717,0.9439528027,17.11,11.2620482492,11.2285899954,11.4025729154,11.4962560262,162.626608,21234.0,1.0,ON
2015-01-29,11.824146915,3.2729398016,17.67,11.4293395185,11.3423480585,11.650163994,11.8576051679,293.60044,29719.0,1.0,ON
2015-01-30,11.7973803119,-0.2263723826,17.63,11.6702389463,11.5832474863,11.7706137079,11.9579799295,327.306897,30146.0,1.0,ON
2015-02-02,11.6367806933,-1.3613159392,17.39,11.7237721525,11.563172534,11.6836222479,11.797380311,162.865215,16835.0,1.0,ON
2015-02-03,11.7103888518,0.632547441,17.5,11.7639220571,11.6300890417,11.7639220571,11.8576051679,173.52438,22376.0,1.0,ON
2015-02-04,11.5966307887,-0.9714285711,17.33,11.7237721525,11.5230226293,11.6367806925,11.8442218664,195.844218,22294.0,1.0,ON
2015-02-05,11.7773053595,1.557991921,17.6,11.6033224386,11.4828727247,11.7304638033,11.8308385648,182.025653,21014.0,1.0,ON
2015-02-06,11.9445966289,1.4204545462,17.85,11.7706137079,11.6100140894,11.8442218664,11.9914381834,174.688888,20802.0,1.0,ON
2015-02-09,12.1520378028,1.7366946774,18.16,11.9646715803,11.8776801203,12.0784296434,12.1520378019,180.48278,17447.0,1.0,ON
2015-02-10,12.0315880889,-0.9911894272,17.98,12.0851212942,11.9312133264,12.031588088,12.1319628496,181.993035,19043.0,1.0,ON
2015-02-11,11.9379049781,-0.7786429364,17.84,12.0248964372,11.8308385648,11.9579799295,12.091812945,216.109897,20507.0,1.0,ON
2015-02-12,12.1118878982,1.4573991032,18.1,12.1051962465,12.0182047865,12.118579548,12.1721127542,174.123642,15901.0,1.0,ON
2015-02-13,12.0182047874,-0.7734806628,17.96,12.1386545004,11.9178300249,12.031588088,12.1921877065,158.144895,19239.0,1.0,ON
2015-02-18,12.2122626598,1.6146993318,18.25,12.1319628496,12.0784296434,12.1988793573,12.2992541189,232.051053,19200.0,1.0,ON
2015-02-19,12.205571009,-0.0547945207,18.24,12.1520378019,12.0851212942,12.2256459604,12.2858708173,80.481067,11716.0,1.0,ON
2015-02-20,12.1788044059,-0.2192982456,18.2,12.2390292619,12.0784296434,12.1654211034,12.2457209127,97.382027,11174.0,1.0,ON
2015-02-23,12.2992541198,0.9890109889,18.38,12.1520378019,12.1520378019,12.2858708173,12.3661706266,165.845823,15643.0,1.0,ON
2015-02-24,12.4063205322,0.8705114257,18.54,12.3661706266,12.2858708173,12.3795539282,12.4464704359,169.463773,20218.0,1.0,ON
2015-02-25,12.2457209136,-1.2944983823,18.3,12.3394040235,12.1587294527,12.2390292619,12.3394040235,175.736536,25196.0,1.0,ON
2015-02-26,12.2457209136,0.0,18.3,12.3059457697,12.0985045957,12.2323376112,12.3059457697,273.015319,22976.0,1.0,ON
2015-02-27,12.2724875167,0.218579235,18.34,12.2524125635,12.2390292619,12.3996288805,12.6338366575,341.412036,25585.0,1.0,ON
2015-03-02,12.1581684549,-0.9315068493,18.08,12.3128354207,12.1245452012,12.1917917082,12.3262847221,157.695565,17136.0,1.0,ON  EJ
2015-03-03,12.3935312292,1.935840708,18.43,12.2254149616,12.1379945026,12.3464586741,12.4540530852,163.532017,20269.0,1.0,ON  EJ
2015-03-04,12.2590382153,-1.0851871949,18.23,12.1985163589,12.1043712492,12.2590382151,12.3868065783,225.877595,27542.0,1.0,ON  EJ
2015-03-05,12.3195600716,0.4936917173,18.32,12.3330093727,12.2455889137,12.3666326262,12.4607777359,213.605161,20091.0,1.0,ON  EJ
2015-03-06,12.2523135646,-0.5458515288,18.22,12.3531833248,12.1783424068,12.2523135644,12.4002558797,130.919849,16272.0,1.0,ON  EJ
2015-03-09,12.2926614688,0.3293084525,18.28,12.1783424068,12.1178205505,12.238864263,12.3195600714,187.796245,17986.0,1.0,ON  EJ
2015-03-10,11.9026317285,-3.1728665211,17.7,12.2254149616,11.9026317283,12.0909219478,12.2993861193,233.843023,23949.0,1.0,ON  EJ
2015-03-11,12.178342407,2.3163841811,18.11,11.8690084749,11.8353852214,12.064023345,12.2052410096,177.089787,20811.0,1.0,ON  EJ
2015-03-12,12.1447191535,-0.2760905579,18.06,12.30611077,11.996776838,12.1245452012,12.3531833248,208.967969,21766.0,1.0,ON
2015-03-13,12.1648931056,0.1661129569,18.09,11.8286605707,11.7681387145,12.1178205505,12.2321396123,291.694065,30753.0,1.0,ON
2015-03-16,12.1245452014,-0.3316749588,18.03,12.2724875165,12.0774726464,12.1581684547,12.3464586741,139.940106,19360.0,1.0,ON
2015-03-17,12.2523135646,1.0537992236,18.22,12.2254149616,12.1245452012,12.2523135644,12.3128354207,201.033383,20160.0,1.0,ON
2015-03-18,12.4137051813,1.3172338093,18.46,12.1985163589,12.1581684547,12.393531229,12.5750967977,259.372669,24240.0,1.0,ON
2015-03-19,12.4338791334,0.1625135429,18.49,12.3666326262,12.30611077,12.4069805304,12.5078502908,131.914612,12272.0,1.0,ON
2015-03-20,12.5347488938,0.8112493238,18.64,12.548198195,12.4876763387,12.5818214484,12.7095898116,309.375535,27330.0,1.0,ON
2015-03-23,12.6423433049,0.8583690986,18.8,12.5818214484,12.4876763387,12.635618654,12.7566623665,164.078495,16477.0,1.0,ON
2015-03-24,12.4607777361,-1.4361702132,18.53,12.6759665581,12.3868065783,12.5145749415,12.7028651609,143.978602,19577.0,1.0,ON
2015-03-25,12.3935312292,-0.5396654071,18.43,12.6019954005,12.3599079755,12.4944009894,12.7095898116,192.439653,23003.0,1.0,ON
2015-03-26,12.1716177563,-1.7905588713,18.1,12.3262847221,12.1178205505,12.1917917082,12.3599079755,282.802355,26643.0,1.0,ON
2015-03-27,12.265762866,0.7734806628,18.24,12.1581684547,12.1043712492,12.2455889137,12.3531833248,167.187303,26822.0,1.0,ON
2015-03-30,12.5347488938,2.1929824564,18.64,12.2859368179,12.2859368179,12.480951688,12.5414735443,140.014275,13090.0,1.0,ON
2015-03-31,12.4069805306,-1.0193133048,18.45,12.3733572769,12.3195600714,12.4271544825,12.5145749415,156.086676,19602.0,1.0,ON
2015-04-01,12.6961405104,2.3306233058,18.88,12.5414735443,12.3868065783,12.6221693526,12.7768363186,364.334897,38376.0,1.0,ON
2015-04-02,12.6826912091,-0.1059322026,18.86,12.6759665581,12.568372147,12.6826912088,12.8171842227,304.059982,32896.0,1.0,ON
2015-04-06,12.9315032847,1.9618239654,19.23,12.7701116679,12.723039113,12.9315032845,13.0323730449,196.619827,28460.0,1.0,ON
2015-04-07,13.0659962986,1.0400416018,19.43,13.0390976956,12.9449525859,13.0659962984,13.1803153602,208.516371,28334.0,1.0,ON
2015-04-08,13.0794456,0.1029336079,19.45,13.207213963,12.9785758394,13.1197935039,13.2408372164,211.080557,23184.0,1.0,ON
2015-04-09,13.0121990931,-0.5141388171,19.35,13.0323730449,12.9247786338,13.0390976956,13.1937646616,170.021542,19468.0,1.0,ON
2015-04-10,13.1130688535,0.7751937983,19.5,12.9718511887,12.9449525859,13.0861702505,13.1735907095,200.240866,22075.0,1.0,ON
2015-04-13,13.0928949014,-0.1538461539,19.47,13.052546997,13.052546997,13.1265181546,13.1870400109,150.76577,15639.0,1.0,ON
2015-04-14,12.8440828257,-1.9003595276,19.1,13.1265181546,12.8171842227,12.9315032845,13.139967456,170.346109,24222.0,1.0,ON
2015-04-15,12.8440828257,0.0,19.1,12.9718511887,12.7768363186,12.8575321269,13.0189237435,213.218025,33965.0,1.0,ON
2015-04-16,12.8440828257,0.0,19.1,12.8037349213,12.7297637637,12.7970102706,12.8642567776,191.708537,21059.0,1.0,ON
2015-04-17,12.7432130653,-0.785340314,18.95,12.7768363186,12.7364884144,12.810459572,12.9046046817,177.410216,22235.0,1.0,ON
2015-04-20,12.7095898118,-0.2638522429,18.9,12.7768363186,12.6087200512,12.7163144623,12.897880031,182.019727,19018.0,1.0,ON
2015-04-22,12.7432130653,0.2645502647,18.95,12.7566623665,12.5952707498,12.723039113,12.7768363186,193.21921,24634.0,1.0,ON
2015-04-23,12.6961405104,-0.3693931401,18.88,12.723039113,12.5818214484,12.6826912088,12.810459572,215.290344,22517.0,1.0,ON
2015-04-24,12.7095898118,0.1059322034,18.9,12.7970102706,12.6759665581,12.7566623665,12.8440828255,171.466994,16239.0,1.0,ON
2015-04-27,12.6423433049,-0.5291005287,18.8,12.7701116679,12.5818214484,12.6625172568,12.810459572,236.133834,22990.0,1.0,ON
2015-04-28,12.7028651611,0.4787234038,18.89,12.7701116679,12.5145749415,12.6759665581,12.7701116679,190.548482,18989.0,1.0,ON
2015-04-29,12.662517257,-0.3176283742,18.83,12.6221693526,12.5952707498,12.6625172568,12.7163144623,164.285613,16969.0,1.0,ON
2015-04-30,12.7364884146,0.5841741898,18.94,12.6087200512,12.6087200512,12.7095898116,12.7768363186,173.711539,18974.0,1.0,ON
2015-05-04,13.0121990931,2.1647307289,19.35,12.7970102706,12.7768363186,12.9853004901,13.0996195519,188.356326,21124.0,1.0,ON
2015-05-05,13.1870400111,1.3436692502,19.61,12.9113293324,12.8642567776,13.0996195519,13.2677358192,220.566944,24431.0,1.0,ON
2015-05-06,13.2475618674,0.4589495159,19.7,13.2811851206,13.139967456,13.3148083741,13.6443162581,380.037528,33706.0,1.0,ON
2015-05-07,13.1803153604,-0.5076142136,19.6,13.2610111685,13.0861702505,13.1937646616,13.3013590727,128.006038,14621.0,1.0,ON
2015-05-08,13.3484316278,1.2755102044,19.85,13.3013590727,13.1265181546,13.2677358192,13.3955041824,207.190095,14692.0,1.0,ON
2015-05-11,13.3282576757,-0.1511335013,19.82,13.2811851206,13.2139386137,13.294634422,13.3686055796,98.074163,13644.0,1.0,ON
2015-05-12,13.1399674562,-1.4127144303,19.54,13.2341125657,13.0727209491,13.1870400109,13.3080837234,196.516486,17607.0,1.0,ON
2015-05-13,13.0592716479,-0.6141248718,19.42,13.0996195519,12.9516772366,13.0323730449,13.1265181546,132.682763,19194.0,1.0,ON
2015-05-14,13.0727209493,0.1029866118,19.44,13.1466921067,12.9920251408,13.0861702505,13.227387915,139.254069,16672.0,1.0,ON
2015-05-15,13.166866059,0.7201646089,19.58,13.0054744421,13.0054744421,13.1534167574,13.2139386137,180.05681,17549.0,1.0,ON
2015-05-18,13.0189237438,-1.123595505,19.36,13.1668660588,12.9449525859,13.0323730449,13.2879097713,216.448212,23604.0,1.0,ON
2015-05-19,12.9516772368,-0.516528926,19.26,13.0323730449,12.877706079,12.9449525859,13.0659962984,150.868208,14424.0,1.0,ON
2015-05-20,12.5818214486,-2.8556593979,18.71,12.7768363186,12.548198195,12.6961405102,12.8373581748,201.011181,22672.0,1.0,ON
2015-05-21,12.6288940035,0.3741314808,18.78,12.4473284345,12.4069805304,12.6019954005,12.7028651609,188.219534,21599.0,1.0,ON
2015-05-22,12.6288940035,0.0,18.78,12.6961405102,12.5011256401,12.6221693526,12.7701116679,229.320722,30769.0,1.0,ON
2015-05-25,12.662517257,0.2662406818,18.83,12.6019954005,12.5011256401,12.6221693526,12.7432130651,47.682939,9848.0,1.0,ON
2015-05-26,12.4675023868,-1.5400955927,18.54,12.5616474963,12.4069805304,12.4944009894,12.7095898116,181.450915,24545.0,1.0,ON
2015-05-27,12.420429832,-0.3775620275,18.47,12.4069805304,12.2859368179,12.3733572769,12.4876763387,167.321547,18167.0,1.0,ON
2015-05-28,12.4271544827,0.0541418516,18.48,12.30611077,12.2052410096,12.3599079755,12.4675023866,163.456369,18043.0,1.0,ON
2015-05-29,12.3733572771,-0.4329004332,18.4,12.3397340234,12.2523135644,12.3666326262,12.4742270373,355.572669,30811.0,1.0,ON
2015-06-01,12.4607777361,0.7065217389,18.53,12.4406037839,12.4271544825,12.480951688,12.5549228456,144.96755,18227.0,1.0,ON
2015-06-02,12.5621948094,0.8138903963,18.58,12.562194809,12.4404943211,12.5081057033,12.5892393619,216.917156,21792.0,1.0,ON  EJ
2015-06-03,12.4404943215,-0.9687836381,18.4,12.5554336708,12.2308990363,12.4202109064,12.5554336708,214.21952,23411.0,1.0,ON  EJ
2015-06-05,12.6095227769,1.3586956517,18.65,12.5081057033,12.3999274918,12.5419113943,12.6095227765,274.237867,25664.0,1.0,ON  EJ
2015-06-08,12.5283891183,-0.6434316352,18.53,12.6162839147,12.501344565,12.5960005001,12.717700988,239.075836,20788.0,1.0,ON  EJ
2015-06-09,12.4810611508,-0.3777657849,18.46,12.4743000122,12.4404943211,12.4945834268,12.5486725326,289.355165,19212.0,1.0,ON  EJ
2015-06-10,12.7109398502,1.8418201515,18.8,12.6298061912,12.5148668415,12.6365673294,12.7312232644,191.167645,22942.0,1.0,ON  EJ
2015-06-11,12.6771341591,-0.2659574468,18.75,12.717700988,12.623045053,12.6974175734,12.8394014759,227.002246,20455.0,1.0,ON  EJ
2015-06-12,12.6298061916,-0.3733333331,18.68,12.5960005001,12.5824782236,12.623045053,12.717700988,126.090313,16564.0,1.0,ON  EJ
2015-06-15,12.4540165979,-1.3918629552,18.42,12.5283891179,12.40668863,12.4472554593,12.5486725326,169.352032,21044.0,1.0,ON
2015-06-16,12.6703730209,1.7372421282,18.74,12.5419113943,12.4878222886,12.6433284676,12.7582678173,242.870277,28115.0,1.0,ON
2015-06-17,12.6365673298,-0.2668089648,18.69,12.6095227765,12.5081057033,12.5892393619,12.6703730205,172.404575,22739.0,1.0,ON
2015-06-18,12.7109398502,0.5885500267,18.8,12.6703730205,12.4810611504,12.6636118823,12.7988346466,200.437427,22794.0,1.0,ON
2015-06-19,12.7785512324,0.5319148937,18.9,12.5689559472,12.5689559472,12.717700988,12.7853123702,224.430934,16921.0,1.0,ON
2015-06-22,12.8258791999,0.3703703701,18.97,12.8326403377,12.7650289555,12.8394014759,12.9543408256,195.941548,12044.0,1.0,ON
2015-06-23,12.8326403381,0.0527148127,18.98,12.9137739963,12.8258791995,12.8799683052,12.9813853785,122.893434,12267.0,1.0,ON
2015-06-24,12.8123569235,-0.1580611165,18.95,12.8596848906,12.7717900938,12.8461626142,12.934057411,121.553102,12867.0,1.0,ON
2015-06-25,12.8055957853,-0.0527704484,18.94,12.7988346466,12.6771341587,12.7650289555,12.8326403377,159.968419,14350.0,1.0,ON
2015-06-26,12.9678631025,1.2671594506,19.18,12.7717900938,12.7515066791,12.9272962728,13.0084299314,185.406285,19748.0,1.0,ON
2015-06-29,12.8461626146,-0.9384775806,19.0,12.9137739963,12.7853123702,12.8394014759,12.9137739963,110.985871,12854.0,1.0,ON
2015-06-30,12.9137739968,0.5263157896,19.1,12.8461626142,12.8055957848,12.9137739963,12.9611019639,369.876813,29640.0,1.0,ON
2015-07-01,12.9137739968,0.0,19.1,12.8799683052,12.8799683052,12.9475796874,13.028713346,198.093282,18676.0,1.0,ON
2015-07-02,12.9002517203,-0.1047120423,19.08,13.0016687932,12.8596848906,12.9205351345,13.0760413136,175.888057,18286.0,1.0,ON
2015-07-03,12.9678631025,0.5241090148,19.18,12.8529237524,12.7920735084,12.8867294435,12.9813853785,57.787899,9623.0,1.0,ON
2015-07-06,12.9813853789,0.1042752864,19.2,12.8258791995,12.8123569231,12.9678631021,13.0354744843,133.544313,12516.0,1.0,ON
2015-07-07,13.01519107,0.2604166667,19.25,12.8934905817,12.8664460288,12.9678631021,13.0828024518,183.512707,20321.0,1.0,ON
2015-07-08,12.9408185496,-0.5714285714,19.14,13.0084299314,12.9070128581,12.9813853785,13.0760413136,165.393972,24352.0,1.0,ON
2015-07-09,,,,,,,,,,,
2015-07-10,13.1842195255,1.8808777432,19.5,13.0489967607,12.9813853785,13.150413834,13.2585920454,305.450949,25537.0,1.0,ON
2015-07-13,13.231547493,0.3589743587,19.57,13.2315474926,13.2045029397,13.2518309072,13.3532479805,198.258898,16267.0,1.0,ON
2015-07-14,13.2585920459,0.2043944815,19.61,13.1909806633,13.1436526957,13.2315474926,13.3194422894,175.325162,25505.0,1.0,ON
2015-07-15,13.3126811516,0.4079551245,19.69,13.2045029397,13.2045029397,13.2788754601,13.3194422894,186.577864,15739.0,1.0,ON
2015-07-16,13.3126811516,0.0,19.69,13.3870536716,13.2247863544,13.3194422894,13.4479039156,192.32544,20138.0,1.0,ON
2015-07-17,13.3329645663,0.1523616052,19.72,13.3126811512,13.2653531837,13.3262034276,13.4479039156,213.195947,22702.0,1.0,ON
2015-07-20,13.3059200134,-0.2028397567,19.68,13.3262034276,13.2518309072,13.3194422894,13.400575948,178.413982,24413.0,1.0,ON
2015-07-21,13.2518309077,-0.4065040646,19.6,13.3735313952,13.1639361104,13.2721143219,13.4208593627,147.748712,17072.0,1.0,ON
2015-07-22,13.1842195255,-0.5102040817,19.5,13.1706972486,13.0760413136,13.1842195251,13.3735313952,151.462669,22489.0,1.0,ON
2015-07-23,13.0422356229,-1.076923077,19.29,13.0692801753,12.9475796874,13.0354744843,13.1706972486,237.685161,20361.0,1.0,ON
2015-07-24,12.8732071675,-1.296008294,19.04,13.0016687932,12.7853123702,12.8799683052,13.0354744843,235.698046,21663.0,1.0,ON
2015-07-27,12.6636118827,-1.6281512607,18.73,12.7988346466,12.6027616383,12.6838952969,12.873207167,203.043938,24390.0,1.0,ON
2015-07-28,12.704178712,0.3203416977,18.79,12.7109398498,12.4337331829,12.656850744,12.778551232,260.978185,32586.0,1.0,ON
2015-07-29,12.6771341591,-0.2128791912,18.75,12.6095227765,12.5824782236,12.6703730205,12.8123569231,249.789458,24634.0,1.0,ON
2015-07-30,12.7853123706,0.8533333334,18.91,12.6906564351,12.6365673294,12.7582678173,12.8326403377,182.56754,27571.0,1.0,ON
2015-07-31,13.1571749726,2.9085140137,19.46,12.8596848906,12.8191180613,13.0692801753,13.1706972486,255.251404,20224.0,1.0,ON
2015-08-03,13.2045029401,0.35971223,19.53,13.0828024518,13.0625190371,13.1909806633,13.2788754601,167.187619,13951.0,1.0,ON
2015-08-04,13.3397257045,1.0240655404,19.73,13.1571749722,13.1571749722,13.2991588748,13.3464868423,181.412585,21054.0,1.0,ON
2015-08-05,13.4884707453,1.1150532184,19.95,13.3870536716,13.2315474926,13.4343816391,13.4884707449,161.125936,19581.0,1.0,ON
2015-08-06,13.4276205013,-0.4511278198,19.86,13.400575948,13.3262034276,13.4276205009,13.5628432653,266.592196,29611.0,1.0,ON
2015-08-07,13.1977418019,-1.711983887,19.52,13.3600091187,13.0963247282,13.1977418015,13.4208593627,195.465585,21474.0,1.0,ON
2015-08-10,13.231547493,0.256147541,19.57,13.1977418015,13.1436526957,13.2518309072,13.3194422894,162.378267,14340.0,1.0,ON
2015-08-11,13.2180252166,-0.1021972403,19.55,13.2315474926,13.0828024518,13.150413834,13.2653531837,209.486617,20076.0,1.0,ON
2015-08-12,12.7379844031,-3.631713555,18.84,13.1842195251,12.6974175734,12.8394014759,13.2856365983,495.866046,30913.0,1.0,ON
2015-08-13,12.6771341591,-0.4777070066,18.75,12.8258791995,12.5824782236,12.7041787116,12.9408185492,206.755767,24730.0,1.0,ON
2015-08-14,12.5824782241,-0.7466666662,18.61,12.6298061912,12.5486725326,12.6027616383,12.7109398498,157.248846,27110.0,1.0,ON
2015-08-17,12.5419113948,-0.3224073078,18.55,12.5757170854,12.5081057033,12.5554336708,12.6771341587,196.823333,23580.0,1.0,ON
2015-08-18,12.6974175738,1.2398921831,18.78,12.5351502561,12.4810611504,12.7109398498,13.0016687932,343.200053,29744.0,1.0,ON
2015-08-19,12.3052715571,-3.0883919066,18.2,12.5486725326,12.2714658656,12.40668863,12.7109398498,299.505256,28859.0,1.0,ON
2015-08-20,12.4607777361,1.2637362635,18.43,12.2038544834,12.1227208248,12.3255549714,12.5216279797,223.916443,26589.0,1.0,ON
2015-08-21,12.2579435896,-1.6277807918,18.13,12.3864052153,12.1970933452,12.2917492803,12.4607777357,215.554939,26489.0,1.0,ON
2015-08-24,12.1430042399,-0.9376723661,17.96,11.7305748082,11.4668904177,11.9874980605,12.2308990363,457.816128,56042.0,1.0,ON
2015-08-25,12.4404943215,2.4498886414,18.4,12.4269720446,12.2376601745,12.4607777357,12.5757170854,407.697942,42276.0,1.0,ON
2015-08-26,12.7447455413,2.4456521737,18.85,12.5216279797,12.4607777357,12.6771341587,12.778551232,265.311521,39584.0,1.0,ON
2015-08-27,12.9137739968,1.3262599473,19.1,12.8461626142,12.6771341587,12.9002517199,13.0828024518,303.34653,40163.0,1.0,ON
2015-08-28,12.9813853789,0.5235602087,19.2,12.8596848906,12.7244621262,12.8867294435,12.9813853785,221.674805,23280.0,1.0,ON
2015-08-31,12.9070128585,-0.5729166666,19.09,12.8461626142,12.5419113943,12.7853123702,12.9475796874,393.543134,32240.0,1.0,ON
2015-09-01,12.6500896063,-1.9905709788,18.71,12.6095227765,12.5892393619,12.717700988,12.8461626142,280.384627,31023.0,1.0,ON
2015-09-02,12.9408185496,2.2982362366,19.14,12.7582678173,12.6095227765,12.8123569231,12.9611019639,316.232098,30443.0,1.0,ON
2015-09-03,13.2721143223,2.5600835946,19.63,13.0354744843,12.8191180613,13.1301304193,13.305920013,370.662486,29102.0,1.0,ON
2015-09-04,13.4208593631,1.120733571,19.85,13.150413834,13.1030858664,13.3397257041,13.4343816391,566.848032,35774.0,1.0,ON
2015-09-08,13.2585920459,-1.2090680098,19.61,13.5696044035,13.150413834,13.3532479805,13.6439769239,255.679521,28458.0,1.0,ON
2015-09-09,13.088260699,-1.2846865361,19.21,13.3880438683,13.0405679205,13.1495799826,13.5038691842,241.901287,33509.0,1.0,ON  ED
2015-09-10,13.0610076834,-0.2082248835,19.17,12.6862787189,12.6385859418,13.0201281589,13.2449655368,297.958212,26256.0,1.0,ON  ED
2015-09-11,12.8497968132,-1.6171100677,18.86,12.9996883973,12.7748510193,12.8974895891,13.0337546667,227.210326,35501.0,1.0,ON  ED
2015-09-14,12.8497968132,0.0,18.86,12.8770498275,12.7271582422,12.8361703042,12.9656221279,305.224638,30258.0,1.0,ON  ED
2015-09-15,12.9860618908,1.0604453874,19.06,12.904302843,12.8157305426,12.9724353818,13.0814474438,239.74269,22699.0,1.0,ON  ED
2015-09-16,13.251778792,2.0461699892,19.45,13.2858450601,13.0950739515,13.2517787907,13.3744173605,642.927763,32643.0,1.0,ON  ED
2015-09-17,13.2790318075,0.2056555269,19.49,13.1291402209,13.1223269671,13.2722185523,13.4698029148,293.860351,32520.0,1.0,ON  ED
2015-09-18,13.2654052998,-0.1026167261,19.47,13.1495799826,13.0950739515,13.292658314,13.4698029148,344.479235,35966.0,1.0,ON  ED
2015-09-21,13.1700197455,-0.7190549564,19.33,13.1223269671,13.0882606977,13.2177125213,13.3539775989,159.278658,20042.0,1.0,ON
